"from","to","Correlation","p_value","fdr"
"temperature","pRPLC_370.2952_8.2",-1,0.0166666666666667,1.77815125038364
"temperature","nRPLC_182.0458_1",-1,0.0166666666666667,1.77815125038364
"temperature","ACTA1",1,0.0166666666666667,1.77815125038364
"temperature","CFHR1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Acinetobacter","nHILIC_245.0432_6.5",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Acinetobacter","pRPLC_153.0658_1.7",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Acinetobacter","pRPLC_370.2952_8.2",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Acinetobacter","pRPLC_310.3104_11.1",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Acinetobacter","nRPLC_182.0458_1",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Acinetobacter","nRPLC_465.249_8.3",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Acinetobacter","KV320.1",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Acinetobacter","ACTA1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Acinetobacter","HBB",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Acinetobacter","CFHR1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Laccaria","nHILIC_245.0432_6.5",1,0.0166666666666667,1.77815125038364
"exposome_genus_Laccaria","pRPLC_153.0658_1.7",1,0.0166666666666667,1.77815125038364
"exposome_genus_Laccaria","pRPLC_370.2952_8.2",1,0.0166666666666667,1.77815125038364
"exposome_genus_Laccaria","pRPLC_310.3104_11.1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Laccaria","nRPLC_182.0458_1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Laccaria","nRPLC_465.249_8.3",1,0.0166666666666667,1.77815125038364
"exposome_genus_Laccaria","KV320.1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Laccaria","ACTA1",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Laccaria","HBB",1,0.0166666666666667,1.77815125038364
"exposome_genus_Laccaria","CFHR1",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Laetiporus","nHILIC_245.0432_6.5",1,0.0166666666666667,1.77815125038364
"exposome_genus_Laetiporus","pRPLC_153.0658_1.7",1,0.0166666666666667,1.77815125038364
"exposome_genus_Laetiporus","pRPLC_370.2952_8.2",1,0.0166666666666667,1.77815125038364
"exposome_genus_Laetiporus","pRPLC_310.3104_11.1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Laetiporus","nRPLC_182.0458_1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Laetiporus","nRPLC_465.249_8.3",1,0.0166666666666667,1.77815125038364
"exposome_genus_Laetiporus","KV320.1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Laetiporus","ACTA1",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Laetiporus","HBB",1,0.0166666666666667,1.77815125038364
"exposome_genus_Laetiporus","CFHR1",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Rhizoctonia","nHILIC_245.0432_6.5",1,0.0166666666666667,1.77815125038364
"exposome_genus_Rhizoctonia","pRPLC_153.0658_1.7",1,0.0166666666666667,1.77815125038364
"exposome_genus_Rhizoctonia","pRPLC_370.2952_8.2",1,0.0166666666666667,1.77815125038364
"exposome_genus_Rhizoctonia","pRPLC_310.3104_11.1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Rhizoctonia","nRPLC_182.0458_1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Rhizoctonia","nRPLC_465.249_8.3",1,0.0166666666666667,1.77815125038364
"exposome_genus_Rhizoctonia","KV320.1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Rhizoctonia","ACTA1",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Rhizoctonia","HBB",1,0.0166666666666667,1.77815125038364
"exposome_genus_Rhizoctonia","CFHR1",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Lignosus","nHILIC_245.0432_6.5",1,0.0166666666666667,1.77815125038364
"exposome_genus_Lignosus","pRPLC_153.0658_1.7",1,0.0166666666666667,1.77815125038364
"exposome_genus_Lignosus","pRPLC_370.2952_8.2",1,0.0166666666666667,1.77815125038364
"exposome_genus_Lignosus","pRPLC_310.3104_11.1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Lignosus","nRPLC_182.0458_1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Lignosus","nRPLC_465.249_8.3",1,0.0166666666666667,1.77815125038364
"exposome_genus_Lignosus","KV320.1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Lignosus","ACTA1",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Lignosus","HBB",1,0.0166666666666667,1.77815125038364
"exposome_genus_Lignosus","CFHR1",-1,0.0166666666666667,1.77815125038364
