"from","to","Correlation","p_value","fdr"
"exposome_genus_Humulus","MCV",1,0.0166666666666667,1.77815125038364
"exposome_genus_Humulus","pHILIC_542.3221_6",1,0.0166666666666667,1.77815125038364
"exposome_genus_Humulus","pHILIC_282.119_6.7",1,0.0166666666666667,1.77815125038364
"exposome_genus_Humulus","nHILIC_235.0723_6.5",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Humulus","nHILIC_425.0806_12.4",1,0.0166666666666667,1.77815125038364
"exposome_genus_Humulus","nHILIC_189.0404_7.2",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Humulus","nHILIC_103.0399_5.4",1,0.0166666666666667,1.77815125038364
"exposome_genus_Humulus","nRPLC_285.2072_9.6",1,0.0166666666666667,1.77815125038364
"exposome_genus_Humulus","AGT",1,0.0166666666666667,1.77815125038364
"exposome_genus_Humulus","C4B",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Humulus","ITIH1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Humulus","SERPINF1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Humulus","CRISP3",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Humulus","TGFBI",1,0.0166666666666667,1.77815125038364
"exposome_genus_Humulus","GPR116",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Humulus","CDK5RAP2",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Humulus","IL1RAP",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Preussia","MCV",1,0.0166666666666667,1.77815125038364
"exposome_genus_Preussia","pHILIC_542.3221_6",1,0.0166666666666667,1.77815125038364
"exposome_genus_Preussia","pHILIC_282.119_6.7",1,0.0166666666666667,1.77815125038364
"exposome_genus_Preussia","nHILIC_235.0723_6.5",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Preussia","nHILIC_425.0806_12.4",1,0.0166666666666667,1.77815125038364
"exposome_genus_Preussia","nHILIC_189.0404_7.2",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Preussia","nHILIC_103.0399_5.4",1,0.0166666666666667,1.77815125038364
"exposome_genus_Preussia","nRPLC_285.2072_9.6",1,0.0166666666666667,1.77815125038364
"exposome_genus_Preussia","AGT",1,0.0166666666666667,1.77815125038364
"exposome_genus_Preussia","C4B",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Preussia","ITIH1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Preussia","SERPINF1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Preussia","CRISP3",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Preussia","TGFBI",1,0.0166666666666667,1.77815125038364
"exposome_genus_Preussia","GPR116",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Preussia","CDK5RAP2",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Preussia","IL1RAP",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Segetibacter","MCV",1,0.0166666666666667,1.77815125038364
"exposome_genus_Segetibacter","pHILIC_542.3221_6",1,0.0166666666666667,1.77815125038364
"exposome_genus_Segetibacter","pHILIC_282.119_6.7",1,0.0166666666666667,1.77815125038364
"exposome_genus_Segetibacter","nHILIC_235.0723_6.5",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Segetibacter","nHILIC_425.0806_12.4",1,0.0166666666666667,1.77815125038364
"exposome_genus_Segetibacter","nHILIC_189.0404_7.2",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Segetibacter","nHILIC_103.0399_5.4",1,0.0166666666666667,1.77815125038364
"exposome_genus_Segetibacter","nRPLC_285.2072_9.6",1,0.0166666666666667,1.77815125038364
"exposome_genus_Segetibacter","AGT",1,0.0166666666666667,1.77815125038364
"exposome_genus_Segetibacter","C4B",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Segetibacter","ITIH1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Segetibacter","SERPINF1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Segetibacter","CRISP3",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Segetibacter","TGFBI",1,0.0166666666666667,1.77815125038364
"exposome_genus_Segetibacter","GPR116",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Segetibacter","CDK5RAP2",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Segetibacter","IL1RAP",-1,0.0166666666666667,1.77815125038364
