"from","to","Correlation","p_value","fdr"
"exposome_genus_Exidia","Calcium._Ser.Plas",1,0.0166666666666667,1.77815125038364
"exposome_genus_Exidia","IL1B",1,0.0166666666666667,1.77815125038364
"exposome_genus_Exidia","class_Betaproteobacteria",1,0.0166666666666667,1.77815125038364
"exposome_genus_Exidia","order_Burkholderiales",1,0.0166666666666667,1.77815125038364
"exposome_genus_Exidia","family_Clostridiaceae.1",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Exidia","family_Rikenellaceae",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Exidia","family_Sutterellaceae",1,0.0166666666666667,1.77815125038364
"exposome_genus_Exidia","genus_Alistipes",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Exidia","genus_Clostridium.sensu.stricto",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Exidia","genus_Eggerthella",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Exidia","genus_Odoribacter",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Exidia","genus_Parasutterella",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Exidia","genus_Roseburia",1,0.0166666666666667,1.77815125038364
"exposome_genus_Exidia","nHILIC_197.0678_4.1",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Exidia","nHILIC_168.0276_10.3",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Exidia","pRPLC_288.2172_5.1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Exidia","pRPLC_286.1439_8.4",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Exidia","nRPLC_527.2129_7.1",1,0.0166666666666667,1.77815125038364
"exposome_genus_Exidia","FCN3",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Exidia","TPM4",1,0.0166666666666667,1.77815125038364
"exposome_genus_Leucoagaricus","class_Betaproteobacteria",1,0.0166666666666667,1.77815125038364
"exposome_genus_Leucoagaricus","order_Burkholderiales",1,0.0166666666666667,1.77815125038364
"exposome_genus_Leucoagaricus","family_Clostridiaceae.1",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Leucoagaricus","family_Rikenellaceae",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Leucoagaricus","family_Sutterellaceae",1,0.0166666666666667,1.77815125038364
"exposome_genus_Leucoagaricus","genus_Alistipes",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Leucoagaricus","genus_Clostridium.sensu.stricto",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Leucoagaricus","genus_Eggerthella",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Leucoagaricus","genus_Odoribacter",-1,0.0166666666666667,1.77815125038364
"exposome_genus_Leucoagaricus","genus_Parasutterella",-1,0.0166666666666667,1.77815125038364
